MoneyRaised,AmountPledged,FAQcount,UpdateCount,ofImages,ofVideos,ofDescText,backersMaxRewards,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,countCreator,AmazonPrice,AmazonImagesVideo,AmazonProdDescLength,AmazonInfo,TitleSimScore,prodDescLength,prodDesc_ColemanLiau,noOfRewards,pledgeDescLength,pledge_ColemanLiau,RaisedAndPledgedRatio,followers_count,friends_count,public_list_count,tweets_count,likes_count,negativePercentage,New Backers,Returning Backers,Backers,numberOfRating,rating
167570.0,40000.0,0.0,17.0,49.0,7.0,1409.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,71.0,99.0,9.0,2751.0,8.0,34.0,1193.0,14.03,12.0,603.0,8.9,4.19,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.3008130081,150.0,706.0,856.0,5.0,0.0
10091.0,8000.0,2.0,15.0,2.0,1.0,453.0,0.0,8.0,1.0,3.0,0.0,0.0,1.0,285.0,1.0,148.0,3.0,2484.0,6.0,5.0,265.0,14.21,6.0,104.0,9.74,1.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,46.0,29.0,75.0,4.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,3.0,1.0,1.0,716.0,1.0,65.0,3.0,3526.0,7.0,16.0,697.0,10.79,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,75.0,164.0,58.0,222.0,2.0,1.0
29792.0,10000.0,4.0,8.0,4.0,1.0,257.0,5.0,1.0,2.0,2.0,10.0,1.0,1.0,994.0,40.0,19.53,3.0,2655.0,9.0,9.0,138.0,11.39,10.0,63.0,5.84,2.98,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.2180685358,90.0,908.0,998.0,9.0,0.0
125386.0,20000.0,3.0,22.0,64.0,1.0,2859.0,3.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,64.0,6.99,5.0,1857.0,8.0,45.0,2687.0,8.06,6.0,174.0,10.92,6.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.022988505700003,130.0,3054.0,3184.0,4.0,0.0
125171.0,80000.0,30.0,16.0,44.0,1.0,1769.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,632.0,101.0,249.0,7.0,4983.0,9.0,17.0,1601.0,10.49,13.0,445.0,7.69,1.56,2832.0,2012.0,275.0,1088.0,1537.0,36.7681498829,141.0,448.0,589.0,14.0,0.0
57365.0,50000.0,2.0,24.0,33.0,2.0,1643.0,1.0,31.0,1.0,1.0,3.0,0.0,0.0,0.0,112.0,129.0,7.0,2220.0,9.0,36.0,1427.0,11.26,10.0,394.0,9.79,1.15,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,35.0168350168,210.0,425.0,635.0,11.0,0.0
125386.0,20000.0,3.0,22.0,64.0,1.0,2859.0,3.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,64.0,9.11,4.0,1857.0,8.0,45.0,2687.0,8.06,6.0,174.0,10.92,6.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.022988505700003,130.0,3054.0,3184.0,6.0,1.0
125171.0,80000.0,30.0,16.0,44.0,1.0,1769.0,5.0,4.0,1.0,3.0,0.0,1.0,1.0,632.0,101.0,249.0,7.0,4983.0,9.0,17.0,1601.0,10.49,13.0,445.0,7.69,1.56,2832.0,2012.0,275.0,1088.0,1537.0,36.7681498829,141.0,448.0,589.0,14.0,0.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,3.0,1.0,1.0,716.0,1.0,65.0,3.0,3526.0,7.0,16.0,697.0,10.79,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,75.0,164.0,58.0,222.0,2.0,1.0
23026.0,20000.0,16.0,16.0,15.0,1.0,1424.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,14.0,179.0,4.0,5816.0,9.0,42.0,1006.0,10.49,17.0,2043.0,10.79,1.15,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,34.1463414634,143.0,130.0,273.0,2.0,1.0
59850.0,40000.0,4.0,30.0,41.0,1.0,1339.0,4.0,12.0,1.0,3.0,3.0,1.0,1.0,1016.0,98.0,169.0,7.0,2805.0,7.0,72.0,1092.0,10.72,8.0,210.0,9.73,1.5,576.0,944.0,33.0,929.0,466.0,28.4584980237,171.0,243.0,414.0,30.0,0.0
57365.0,50000.0,2.0,24.0,33.0,2.0,1643.0,1.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,112.0,129.0,7.0,2220.0,9.0,36.0,1427.0,11.26,10.0,394.0,9.79,1.15,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,35.0168350168,210.0,425.0,635.0,11.0,0.0
28456.0,25000.0,16.0,22.0,47.0,2.0,2520.0,0.0,7.0,1.0,6.0,3.0,1.0,1.0,1928.0,1.0,109.25,9.0,7355.0,6.0,47.0,2275.0,9.34,21.0,2154.0,9.86,1.14,1795.0,4980.0,61.0,1914.0,4258.0,33.3333333333,159.0,79.0,238.0,18.0,0.0
242348.0,70000.0,17.0,41.0,42.0,4.0,1548.0,18.0,1.0,1.0,4.0,3.0,1.0,1.0,1024.0,191.0,899.0,9.0,3458.0,9.0,35.0,1294.0,13.23,9.0,361.0,10.32,3.46,230.0,373.0,7.0,580.0,515.0,32.0083682008,184.0,335.0,519.0,18.0,1.0
57664.0,15000.0,1.0,30.0,27.0,1.0,1851.0,119.0,103.0,1.0,2.0,10.0,1.0,0.0,0.0,115.0,285.0,5.0,4283.0,9.0,145.0,1383.0,9.92,7.0,283.0,12.65,3.84,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,25.684931506799998,82.0,850.0,932.0,2.0,1.0
3321.0,3000.0,0.0,7.0,4.0,1.0,993.0,4.0,2.0,2.0,1.0,8.0,0.0,1.0,1451.0,10.0,45.0,3.0,6228.0,6.0,0.0,890.0,11.48,8.0,147.0,5.89,1.11,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.818181818200003,20.0,67.0,87.0,2.0,1.0
797979.0,90000.0,17.0,18.0,5.0,1.0,846.0,8.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,69.99,9.0,916.0,11.0,58.0,801.0,11.78,9.0,367.0,11.01,8.87,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,50.9572901325,1572.0,1694.0,3266.0,25.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,0.0,1.0,1.0,716.0,1.0,65.0,3.0,3526.0,7.0,21.0,697.0,10.79,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,75.0,164.0,58.0,222.0,4.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,2.0,1.0,1.0,716.0,1.0,51.5,3.0,3526.0,8.0,11.0,697.0,10.79,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,75.0,164.0,58.0,222.0,3.0,1.0
101237.0,100000.0,11.0,32.0,22.0,1.0,2416.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,337.0,42.0,36.95,8.0,4194.0,10.0,79.0,2181.0,10.86,19.0,644.0,10.67,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,34.4537815126,106.0,223.0,329.0,1.0,0.0
125546.0,50000.0,14.0,31.0,18.0,4.0,1653.0,2.0,9.0,1.0,6.0,3.0,1.0,1.0,1514.0,36.0,139.0,4.0,4291.0,9.0,36.0,1499.0,11.95,15.0,409.0,10.14,2.51,4583.0,1749.0,445.0,4704.0,5437.0,32.3529411765,324.0,493.0,817.0,1.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,10.0,1.0,1.0,716.0,1.0,65.0,3.0,3526.0,7.0,22.0,697.0,10.79,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,75.0,164.0,58.0,222.0,1.0,1.0
56624.0,25000.0,2.0,40.0,54.0,1.0,3610.0,1.0,126.0,2.0,1.0,3.0,1.0,1.0,770.0,176.0,36.16,2.0,5715.0,8.0,48.0,3022.0,11.37,9.0,947.0,11.65,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.6019900498,21.0,942.0,963.0,354.0,1.0
563721.0,10000.0,7.0,29.0,17.0,1.0,1161.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,268.0,123.0,92.86,9.0,4730.0,7.0,26.0,901.0,12.28,11.0,288.0,10.53,56.37,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.8026030369,954.0,3716.0,4670.0,3.0,0.0
