AmountPledged,ofImages,ofVideos,ofDescText,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,noOfRewards,pledgeDescLength,pledge_ColemanLiau,followers_count,friends_count,public_list_count,tweets_count,likes_count,rating
8000.0,2.0,1.0,453.0,8.0,1.0,3.0,0.0,0.0,1.0,285.0,6.0,104.0,9.74,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
55000.0,11.0,1.0,895.0,20.0,1.0,3.0,3.0,1.0,1.0,716.0,12.0,463.0,12.48,1737.0,4563.0,28.0,1397.0,1718.0,1.0
10000.0,4.0,1.0,257.0,1.0,2.0,2.0,10.0,1.0,1.0,994.0,10.0,63.0,5.84,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0
20000.0,64.0,1.0,2859.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,6.0,174.0,10.92,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0
80000.0,44.0,1.0,1769.0,4.0,1.0,3.0,1.0,1.0,1.0,632.0,13.0,445.0,7.69,2832.0,2012.0,275.0,1088.0,1537.0,0.0
50000.0,33.0,2.0,1643.0,31.0,1.0,1.0,3.0,0.0,0.0,0.0,10.0,394.0,9.79,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0
20000.0,64.0,1.0,2859.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,6.0,174.0,10.92,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
80000.0,44.0,1.0,1769.0,4.0,1.0,3.0,0.0,1.0,1.0,632.0,13.0,445.0,7.69,2832.0,2012.0,275.0,1088.0,1537.0,0.0
55000.0,11.0,1.0,895.0,20.0,1.0,3.0,3.0,1.0,1.0,716.0,12.0,463.0,12.48,1737.0,4563.0,28.0,1397.0,1718.0,1.0
20000.0,15.0,1.0,1424.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,17.0,2043.0,10.79,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
40000.0,41.0,1.0,1339.0,12.0,1.0,3.0,3.0,1.0,1.0,1016.0,8.0,210.0,9.73,576.0,944.0,33.0,929.0,466.0,0.0
50000.0,33.0,2.0,1643.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,394.0,9.79,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0
25000.0,47.0,2.0,2520.0,7.0,1.0,6.0,3.0,1.0,1.0,1928.0,21.0,2154.0,9.86,1795.0,4980.0,61.0,1914.0,4258.0,0.0
70000.0,42.0,4.0,1548.0,1.0,1.0,4.0,3.0,1.0,1.0,1024.0,9.0,361.0,10.32,230.0,373.0,7.0,580.0,515.0,1.0
15000.0,27.0,1.0,1851.0,103.0,1.0,2.0,10.0,1.0,0.0,0.0,7.0,283.0,12.65,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
3000.0,4.0,1.0,993.0,2.0,2.0,1.0,8.0,0.0,1.0,1451.0,8.0,147.0,5.89,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
90000.0,5.0,1.0,846.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,367.0,11.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
55000.0,11.0,1.0,895.0,20.0,1.0,3.0,0.0,1.0,1.0,716.0,12.0,463.0,12.48,1737.0,4563.0,28.0,1397.0,1718.0,1.0
55000.0,11.0,1.0,895.0,20.0,1.0,3.0,2.0,1.0,1.0,716.0,12.0,463.0,12.48,1737.0,4563.0,28.0,1397.0,1718.0,1.0
100000.0,22.0,1.0,2416.0,2.0,2.0,1.0,3.0,1.0,1.0,337.0,19.0,644.0,10.67,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0
50000.0,18.0,4.0,1653.0,9.0,1.0,6.0,3.0,1.0,1.0,1514.0,15.0,409.0,10.14,4583.0,1749.0,445.0,4704.0,5437.0,1.0
55000.0,11.0,1.0,895.0,20.0,1.0,3.0,10.0,1.0,1.0,716.0,12.0,463.0,12.48,1737.0,4563.0,28.0,1397.0,1718.0,1.0
25000.0,54.0,1.0,3610.0,126.0,2.0,1.0,3.0,1.0,1.0,770.0,9.0,947.0,11.65,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,1.0
10000.0,17.0,1.0,1161.0,1.0,1.0,1.0,0.0,0.0,1.0,268.0,11.0,288.0,10.53,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0
